"ID","External ID","Name","Type","Step ID","Is Completed"
"478590927000127","2194564-50953890-paperworkReference","Paperwork","paperworkReference","478590926800044","Yes"
"478590927000505","2194564-50953890-departed","Departed from Stop","departed","478590926800044","Yes"
"478590927000877","2194564-50953890-expense","Report Expenses","expense","478590926800044","No"
"478590927100254","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","478590926800044","No"
"478590944000956","90347-50953889-arrived","Arrived at Stop","arrived","478590943700064","Yes"
"478590944100883","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","478590943700064","Yes"
"478590944300548","90347-50953889-etaToStop","ETA to Stop","etaToStop","478590943700064","Yes"
"478590944400473","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","478590943700064","Yes"
"478590944500412","90347-50953889-departed","Departed from Stop","departed","478590943700064","Yes"
"478590944600339","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","478590943700064","No"
"478590945000886","2194564-50953890-arrived","Arrived at Stop","arrived","478590944700526","Yes"
"478590945100816","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","478590944700526","Yes"
"478590945200757","2194564-50953890-paperworkReference","Paperwork","paperworkReference","478590944700526","Yes"
"478590945300701","2194564-50953890-departed","Departed from Stop","departed","478590944700526","Yes"
"478590945400635","2194564-50953890-expense","Report Expenses","expense","478590944700526","No"
"478590945500573","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","478590944700526","No"
"478590945500574","46798-79891077-arrived","Arrived at Stop","arrived","478590944700527","Yes"
"478590945500575","46798-79891077-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","478590944700527","Yes"
"478590945500576","46798-79891077-dropEmpty","Drop Empty","dropEmpty","478590944700527","Yes"
"478590945500577","46798-79891077-etaToStop","ETA to Stop","etaToStop","478590944700527","Yes"
"478590945500578","46798-79891077-natNalUpdate","Update NAT/NAL","natNalUpdate","478590944700527","Yes"
"478590945500579","46798-79891077-departed","Departed from Stop","departed","478590944700527","Yes"
"478590945500580","2437360-79891078-arrived","Arrived at Stop","arrived","478590944700528","Yes"
"478590945500581","2437360-79891078-dropCustomerLiveUnload","Drop Customer Live Unload","dropCustomerLiveUnload","478590944700528","Yes"
"478590945500582","2437360-79891078-paperworkReference","Paperwork","paperworkReference","478590944700528","Yes"
"478590945500583","2437360-79891078-departed","Departed from Stop","departed","478590944700528","Yes"
"478590945500584","2437360-79891078-expense","Report Expenses","expense","478590944700528","No"
"482612934500969","90347-50953889-arrived","Arrived at Stop","arrived","482612934400420","No"
"482612934600340","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","482612934400420","No"
"482612934600691","90347-50953889-etaToStop","ETA to Stop","etaToStop","482612934400420","No"
"482612934700036","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","482612934400420","No"
"482612934700385","90347-50953889-departed","Departed from Stop","departed","482612934400420","No"
"482612934700744","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","482612934400420","No"
"482612934900462","2194564-50953890-arrived","Arrived at Stop","arrived","482612934800170","No"
"482612934900809","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","482612934800170","No"
"482612935000153","2194564-50953890-paperworkReference","Paperwork","paperworkReference","482612934800170","No"
"482612935000509","2194564-50953890-departed","Departed from Stop","departed","482612934800170","No"
"482612935000881","2194564-50953890-expense","Report Expenses","expense","482612934800170","No"
"482612935100240","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","482612934800170","No"
"482612952900426","90347-50953889-arrived","Arrived at Stop","arrived","482612952500374","No"
"482612953000383","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","482612952500374","No"
"482612953100328","90347-50953889-etaToStop","ETA to Stop","etaToStop","482612952500374","No"
"482612953200268","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","482612952500374","No"
"482612953300199","90347-50953889-departed","Departed from Stop","departed","482612952500374","No"
"482612953400886","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","482612952500374","No"
"482612953900438","2194564-50953890-arrived","Arrived at Stop","arrived","482612953600085","No"
"482612954000371","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","482612953600085","No"
"482612954200036","2194564-50953890-paperworkReference","Paperwork","paperworkReference","482612953600085","No"
"482612954200974","2194564-50953890-departed","Departed from Stop","departed","482612953600085","No"
"482612954300898","2194564-50953890-expense","Report Expenses","expense","482612953600085","No"
"482612954400837","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","482612953600085","No"
"482612972300746","90347-50953889-arrived","Arrived at Stop","arrived","482612971900124","No"
"482612972400679","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","482612971900124","No"
"482612972500629","90347-50953889-etaToStop","ETA to Stop","etaToStop","482612971900124","No"
"482612972600562","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","482612971900124","No"
"482612972700546","90347-50953889-departed","Departed from Stop","departed","482612971900124","No"
"482612972800478","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","482612971900124","No"
"482612973200993","2194564-50953890-arrived","Arrived at Stop","arrived","482612972900665","No"
"482612973300929","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","482612972900665","No"
"482612973500446","2194564-50953890-paperworkReference","Paperwork","paperworkReference","482612972900665","No"
"482612973600373","2194564-50953890-departed","Departed from Stop","departed","482612972900665","No"
"482612973700309","2194564-50953890-expense","Report Expenses","expense","482612972900665","No"
"482612973800247","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","482612972900665","No"
"482612991600622","90347-50953889-arrived","Arrived at Stop","arrived","482612991200724","No"
"482612991700552","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","482612991200724","No"
"482612991800492","90347-50953889-etaToStop","ETA to Stop","etaToStop","482612991200724","No"
"482612991900429","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","482612991200724","No"
"482612992000360","90347-50953889-departed","Departed from Stop","departed","482612991200724","No"
"482612992100291","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","482612991200724","No"
"482612992500896","2194564-50953890-arrived","Arrived at Stop","arrived","482612992200493","No"
"482612992600822","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","482612992200493","No"
"482612992700740","2194564-50953890-paperworkReference","Paperwork","paperworkReference","482612992200493","No"
"482612992800677","2194564-50953890-departed","Departed from Stop","departed","482612992200493","No"
"482612992900597","2194564-50953890-expense","Report Expenses","expense","482612992200493","No"
"482612993000522","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","482612992200493","No"
"482613010800550","90347-50953889-arrived","Arrived at Stop","arrived","482613010600354","No"
"482613010800968","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","482613010600354","No"
"482613010900342","90347-50953889-etaToStop","ETA to Stop","etaToStop","482613010600354","No"
"482613011000135","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","482613010600354","No"
"482613011000609","90347-50953889-departed","Departed from Stop","departed","482613010600354","No"
"482613011000968","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","482613010600354","No"
"482613011400215","2194564-50953890-arrived","Arrived at Stop","arrived","482613011100464","No"
"482613011400698","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","482613011100464","No"
"482613011500064","2194564-50953890-paperworkReference","Paperwork","paperworkReference","482613011100464","No"
"482613011500843","2194564-50953890-departed","Departed from Stop","departed","482613011100464","No"
"482613011600299","2194564-50953890-expense","Report Expenses","expense","482613011100464","No"
"482613011600705","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","482613011100464","No"
"482613028500448","90347-50953889-arrived","Arrived at Stop","arrived","482613028300736","No"
"482613028500830","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","482613028300736","No"
"482613028600219","90347-50953889-etaToStop","ETA to Stop","etaToStop","482613028300736","No"
"482613028600617","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","482613028300736","No"
"482613028600989","90347-50953889-departed","Departed from Stop","departed","482613028300736","No"
"482613028700353","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","482613028300736","No"
"482613028900602","2194564-50953890-arrived","Arrived at Stop","arrived","482613028700855","No"
"482613028900987","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","482613028700855","No"
"482613029000373","2194564-50953890-paperworkReference","Paperwork","paperworkReference","482613028700855","No"
"482613029000746","2194564-50953890-departed","Departed from Stop","departed","482613028700855","No"
"482613029100131","2194564-50953890-expense","Report Expenses","expense","482613028700855","No"
"482613029100506","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","482613028700855","No"
"482613045300365","90347-50953889-arrived","Arrived at Stop","arrived","482613045100723","Yes"
"482613045300724","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","482613045100723","Yes"
"482613045400093","90347-50953889-etaToStop","ETA to Stop","etaToStop","482613045100723","Yes"
"482613045400445","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","482613045100723","Yes"
"482613045400809","90347-50953889-departed","Departed from Stop","departed","482613045100723","Yes"
"482613045500176","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","482613045100723","Yes"
"482613045600942","2194564-50953890-arrived","Arrived at Stop","arrived","482613045500619","Yes"
"482613045700295","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","482613045500619","Yes"
"482613045700662","2194564-50953890-paperworkReference","Paperwork","paperworkReference","482613045500619","Yes"
"482613045800018","2194564-50953890-departed","Departed from Stop","departed","482613045500619","Yes"
"482613045800364","2194564-50953890-expense","Report Expenses","expense","482613045500619","No"
"482613045800718","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","482613045500619","No"
"482613064000182","90347-50953889-arrived","Arrived at Stop","arrived","482613062800987","Yes"
"482613064300065","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","482613062800987","Yes"
"482613064400982","90347-50953889-etaToStop","ETA to Stop","etaToStop","482613062800987","Yes"
"482613065500054","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","482613062800987","Yes"
"482613065700547","90347-50953889-departed","Departed from Stop","departed","482613062800987","Yes"
"482613065900917","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","482613062800987","Yes"
